start,end,length_steps,duration_minutes 
2024-08-08 15:10:00+00:00,2024-08-08 15:10:00+00:00,1,10.0
2024-08-08 16:40:00+00:00,2024-08-08 16:40:00+00:00,1,10.0
2024-08-08 17:00:00+00:00,2024-08-08 17:40:00+00:00,5,50.0
2024-08-08 18:00:00+00:00,2024-08-09 05:10:00+00:00,68,680.0
2024-08-09 05:30:00+00:00,2024-08-09 05:40:00+00:00,2,20.0
2024-08-09 16:30:00+00:00,2024-08-09 16:30:00+00:00,1,10.0
2024-08-09 16:50:00+00:00,2024-08-09 17:00:00+00:00,2,20.0
2024-08-09 17:20:00+00:00,2024-08-10 05:30:00+00:00,74,740.0
2024-08-10 16:40:00+00:00,2024-08-10 16:40:00+00:00,1,10.0
2024-08-10 17:00:00+00:00,2024-08-10 17:20:00+00:00,3,30.0
2024-08-10 17:40:00+00:00,2024-08-11 05:20:00+00:00,71,710.0
2024-08-11 05:40:00+00:00,2024-08-11 05:40:00+00:00,1,10.0
2024-08-11 16:20:00+00:00,2024-08-11 16:20:00+00:00,1,10.0
2024-08-11 16:50:00+00:00,2024-08-11 17:00:00+00:00,2,20.0
2024-08-11 17:20:00+00:00,2024-08-12 05:20:00+00:00,73,730.0
2024-08-12 14:50:00+00:00,2024-08-12 14:50:00+00:00,1,10.0
2024-08-12 15:10:00+00:00,2024-08-12 15:10:00+00:00,1,10.0
2024-08-12 15:30:00+00:00,2024-08-12 15:30:00+00:00,1,10.0
2024-08-12 15:50:00+00:00,2024-08-12 15:50:00+00:00,1,10.0
2024-08-12 16:30:00+00:00,2024-08-12 16:30:00+00:00,1,10.0
2024-08-12 16:50:00+00:00,2024-08-12 17:20:00+00:00,4,40.0
2024-08-12 17:40:00+00:00,2024-08-13 05:20:00+00:00,71,710.0
2024-08-13 15:00:00+00:00,2024-08-13 15:00:00+00:00,1,10.0
2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,1,10.0
2024-08-13 16:20:00+00:00,2024-08-13 16:20:00+00:00,1,10.0
2024-08-13 16:50:00+00:00,2024-08-13 16:50:00+00:00,1,10.0
2024-08-13 17:10:00+00:00,2024-08-13 17:20:00+00:00,2,20.0
2024-08-13 17:40:00+00:00,2024-08-13 17:50:00+00:00,2,20.0
2024-08-13 18:10:00+00:00,2024-08-14 05:40:00+00:00,70,700.0
2024-08-14 13:20:00+00:00,2024-08-14 13:20:00+00:00,1,10.0
2024-08-14 15:00:00+00:00,2024-08-14 15:00:00+00:00,1,10.0
2024-08-14 15:20:00+00:00,2024-08-14 15:20:00+00:00,1,10.0
2024-08-14 15:50:00+00:00,2024-08-14 15:50:00+00:00,1,10.0
2024-08-14 16:40:00+00:00,2024-08-14 16:40:00+00:00,1,10.0
2024-08-14 17:00:00+00:00,2024-08-14 17:10:00+00:00,2,20.0
2024-08-14 17:30:00+00:00,2024-08-14 17:30:00+00:00,1,10.0
2024-08-14 17:50:00+00:00,2024-08-15 05:20:00+00:00,70,700.0
2024-08-15 05:40:00+00:00,2024-08-15 05:40:00+00:00,1,10.0
2024-08-15 14:10:00+00:00,2024-08-15 14:10:00+00:00,1,10.0
2024-08-15 14:30:00+00:00,2024-08-15 14:30:00+00:00,1,10.0
2024-08-15 14:50:00+00:00,2024-08-15 14:50:00+00:00,1,10.0
2024-08-15 15:10:00+00:00,2024-08-15 15:10:00+00:00,1,10.0
2024-08-15 15:30:00+00:00,2024-08-15 15:40:00+00:00,2,20.0
2024-08-15 16:10:00+00:00,2024-08-15 16:10:00+00:00,1,10.0
2024-08-15 16:30:00+00:00,2024-08-15 16:30:00+00:00,1,10.0
2024-08-15 16:50:00+00:00,2024-08-15 17:20:00+00:00,4,40.0
2024-08-15 17:40:00+00:00,2024-08-16 05:40:00+00:00,73,730.0
2024-08-16 16:10:00+00:00,2024-08-16 16:10:00+00:00,1,10.0
2024-08-16 16:40:00+00:00,2024-08-16 16:40:00+00:00,1,10.0
2024-08-16 17:00:00+00:00,2024-08-17 05:00:00+00:00,73,730.0
2024-08-17 05:30:00+00:00,2024-08-17 05:30:00+00:00,1,10.0
2024-08-17 05:50:00+00:00,2024-08-17 06:00:00+00:00,2,20.0
2024-08-17 06:20:00+00:00,2024-08-17 06:20:00+00:00,1,10.0
2024-08-17 06:40:00+00:00,2024-08-17 06:40:00+00:00,1,10.0
2024-08-17 07:30:00+00:00,2024-08-17 07:30:00+00:00,1,10.0
2024-08-17 08:00:00+00:00,2024-08-17 08:00:00+00:00,1,10.0
2024-08-17 13:40:00+00:00,2024-08-17 13:40:00+00:00,1,10.0
2024-08-17 15:50:00+00:00,2024-08-17 16:00:00+00:00,2,20.0
2024-08-17 16:20:00+00:00,2024-08-17 16:30:00+00:00,2,20.0
2024-08-17 16:50:00+00:00,2024-08-18 05:50:00+00:00,79,790.0
2024-08-18 06:10:00+00:00,2024-08-18 06:10:00+00:00,1,10.0
2024-08-18 06:30:00+00:00,2024-08-18 06:30:00+00:00,1,10.0
2024-08-18 07:20:00+00:00,2024-08-18 07:20:00+00:00,1,10.0
2024-08-18 16:00:00+00:00,2024-08-18 16:00:00+00:00,1,10.0
2024-08-18 16:30:00+00:00,2024-08-18 16:30:00+00:00,1,10.0
2024-08-18 16:50:00+00:00,2024-08-18 16:50:00+00:00,1,10.0
2024-08-18 17:10:00+00:00,2024-08-18 17:20:00+00:00,2,20.0
2024-08-18 17:40:00+00:00,2024-08-19 05:30:00+00:00,72,720.0
2024-08-19 05:50:00+00:00,2024-08-19 05:50:00+00:00,1,10.0
2024-08-19 15:20:00+00:00,2024-08-19 15:20:00+00:00,1,10.0
2024-08-19 16:30:00+00:00,2024-08-19 16:30:00+00:00,1,10.0
2024-08-19 16:50:00+00:00,2024-08-19 17:00:00+00:00,2,20.0
2024-08-19 17:20:00+00:00,2024-08-20 05:20:00+00:00,73,730.0
2024-08-20 14:40:00+00:00,2024-08-20 14:40:00+00:00,1,10.0
2024-08-20 15:50:00+00:00,2024-08-20 16:00:00+00:00,2,20.0
2024-08-20 16:20:00+00:00,2024-08-20 16:20:00+00:00,1,10.0
2024-08-20 16:40:00+00:00,2024-08-20 16:50:00+00:00,2,20.0
2024-08-20 17:10:00+00:00,2024-08-21 05:20:00+00:00,74,740.0
2024-08-21 05:40:00+00:00,2024-08-21 05:40:00+00:00,1,10.0
2024-08-21 16:20:00+00:00,2024-08-21 16:20:00+00:00,1,10.0
2024-08-21 16:50:00+00:00,2024-08-21 16:50:00+00:00,1,10.0
2024-08-21 17:20:00+00:00,2024-08-22 05:20:00+00:00,73,730.0
2024-08-22 05:40:00+00:00,2024-08-22 05:40:00+00:00,1,10.0
2024-08-22 13:30:00+00:00,2024-08-22 13:30:00+00:00,1,10.0
2024-08-22 15:10:00+00:00,2024-08-22 15:10:00+00:00,1,10.0
2024-08-22 15:40:00+00:00,2024-08-22 15:40:00+00:00,1,10.0
2024-08-22 16:10:00+00:00,2024-08-22 16:10:00+00:00,1,10.0
2024-08-22 16:30:00+00:00,2024-08-22 16:40:00+00:00,2,20.0
2024-08-22 17:00:00+00:00,2024-08-23 05:30:00+00:00,76,760.0
2024-08-23 13:40:00+00:00,2024-08-23 13:40:00+00:00,1,10.0
2024-08-23 14:20:00+00:00,2024-08-23 14:20:00+00:00,1,10.0
2024-08-23 14:40:00+00:00,2024-08-23 14:40:00+00:00,1,10.0
2024-08-23 15:20:00+00:00,2024-08-23 15:20:00+00:00,1,10.0
2024-08-23 15:50:00+00:00,2024-08-23 16:00:00+00:00,2,20.0
2024-08-23 16:20:00+00:00,2024-08-23 16:30:00+00:00,2,20.0
2024-08-23 16:50:00+00:00,2024-08-23 17:00:00+00:00,2,20.0
2024-08-23 17:30:00+00:00,2024-08-24 05:30:00+00:00,73,730.0
2024-08-24 13:50:00+00:00,2024-08-24 13:50:00+00:00,1,10.0
2024-08-24 14:20:00+00:00,2024-08-24 14:20:00+00:00,1,10.0
2024-08-24 14:40:00+00:00,2024-08-24 14:40:00+00:00,1,10.0
2024-08-24 15:00:00+00:00,2024-08-24 15:10:00+00:00,2,20.0
2024-08-24 15:30:00+00:00,2024-08-24 15:30:00+00:00,1,10.0
2024-08-24 15:50:00+00:00,2024-08-24 15:50:00+00:00,1,10.0
2024-08-24 16:10:00+00:00,2024-08-24 16:10:00+00:00,1,10.0
2024-08-24 16:30:00+00:00,2024-08-24 16:30:00+00:00,1,10.0
2024-08-24 16:50:00+00:00,2024-08-24 17:00:00+00:00,2,20.0
2024-08-24 17:20:00+00:00,2024-08-25 06:00:00+00:00,77,770.0
2024-08-25 06:20:00+00:00,2024-08-25 06:30:00+00:00,2,20.0
2024-08-25 13:40:00+00:00,2024-08-25 13:40:00+00:00,1,10.0
2024-08-25 14:10:00+00:00,2024-08-25 14:10:00+00:00,1,10.0
2024-08-25 14:30:00+00:00,2024-08-25 14:30:00+00:00,1,10.0
2024-08-25 14:50:00+00:00,2024-08-25 14:50:00+00:00,1,10.0
2024-08-25 15:30:00+00:00,2024-08-25 15:30:00+00:00,1,10.0
2024-08-25 15:50:00+00:00,2024-08-25 15:50:00+00:00,1,10.0
2024-08-25 16:10:00+00:00,2024-08-25 16:20:00+00:00,2,20.0
2024-08-25 16:40:00+00:00,2024-08-25 17:00:00+00:00,3,30.0
2024-08-25 17:20:00+00:00,2024-08-26 05:30:00+00:00,74,740.0
2024-08-26 13:20:00+00:00,2024-08-26 13:20:00+00:00,1,10.0
2024-08-26 14:00:00+00:00,2024-08-26 14:00:00+00:00,1,10.0
2024-08-26 14:30:00+00:00,2024-08-26 14:30:00+00:00,1,10.0
2024-08-26 14:50:00+00:00,2024-08-26 14:50:00+00:00,1,10.0
2024-08-26 15:10:00+00:00,2024-08-26 15:10:00+00:00,1,10.0
2024-08-26 15:40:00+00:00,2024-08-26 15:40:00+00:00,1,10.0
2024-08-26 16:00:00+00:00,2024-08-26 16:10:00+00:00,2,20.0
2024-08-26 16:30:00+00:00,2024-08-26 16:40:00+00:00,2,20.0
2024-08-26 17:00:00+00:00,2024-08-27 05:40:00+00:00,77,770.0
2024-08-27 13:30:00+00:00,2024-08-27 13:30:00+00:00,1,10.0
2024-08-27 14:00:00+00:00,2024-08-27 14:00:00+00:00,1,10.0
2024-08-27 14:20:00+00:00,2024-08-27 14:30:00+00:00,2,20.0
2024-08-27 14:50:00+00:00,2024-08-27 14:50:00+00:00,1,10.0
2024-08-27 15:20:00+00:00,2024-08-27 15:30:00+00:00,2,20.0
2024-08-27 15:50:00+00:00,2024-08-27 16:00:00+00:00,2,20.0
2024-08-27 16:20:00+00:00,2024-08-27 16:30:00+00:00,2,20.0
2024-08-27 16:50:00+00:00,2024-08-28 05:40:00+00:00,78,780.0
2024-08-28 13:40:00+00:00,2024-08-28 13:40:00+00:00,1,10.0
2024-08-28 14:10:00+00:00,2024-08-28 14:20:00+00:00,2,20.0
2024-08-28 14:40:00+00:00,2024-08-28 14:40:00+00:00,1,10.0
2024-08-28 15:00:00+00:00,2024-08-28 15:00:00+00:00,1,10.0
2024-08-28 15:20:00+00:00,2024-08-28 15:40:00+00:00,3,30.0
2024-08-28 16:10:00+00:00,2024-08-28 16:10:00+00:00,1,10.0
2024-08-28 16:30:00+00:00,2024-08-28 16:50:00+00:00,3,30.0
2024-08-28 17:10:00+00:00,2024-08-29 05:30:00+00:00,75,750.0
2024-08-29 13:20:00+00:00,2024-08-29 13:20:00+00:00,1,10.0
2024-08-29 13:50:00+00:00,2024-08-29 13:50:00+00:00,1,10.0
2024-08-29 14:10:00+00:00,2024-08-29 14:20:00+00:00,2,20.0
2024-08-29 14:40:00+00:00,2024-08-29 14:40:00+00:00,1,10.0
2024-08-29 16:10:00+00:00,2024-08-29 16:10:00+00:00,1,10.0
2024-08-29 16:30:00+00:00,2024-08-29 16:40:00+00:00,2,20.0
2024-08-29 17:10:00+00:00,2024-08-30 05:40:00+00:00,76,760.0
2024-08-30 13:50:00+00:00,2024-08-30 13:50:00+00:00,1,10.0
2024-08-30 14:50:00+00:00,2024-08-30 14:50:00+00:00,1,10.0
2024-08-30 16:10:00+00:00,2024-08-30 16:10:00+00:00,1,10.0
2024-08-30 16:40:00+00:00,2024-08-30 16:40:00+00:00,1,10.0
2024-08-30 17:00:00+00:00,2024-08-30 17:10:00+00:00,2,20.0
2024-08-30 17:30:00+00:00,2024-08-31 05:40:00+00:00,74,740.0
2024-08-31 06:00:00+00:00,2024-08-31 06:00:00+00:00,1,10.0
2024-08-31 13:10:00+00:00,2024-08-31 13:10:00+00:00,1,10.0
2024-08-31 13:40:00+00:00,2024-08-31 13:40:00+00:00,1,10.0
2024-08-31 14:20:00+00:00,2024-08-31 14:20:00+00:00,1,10.0
2024-08-31 14:50:00+00:00,2024-08-31 14:50:00+00:00,1,10.0
2024-08-31 15:30:00+00:00,2024-08-31 15:30:00+00:00,1,10.0
2024-08-31 15:50:00+00:00,2024-08-31 15:50:00+00:00,1,10.0
2024-08-31 16:10:00+00:00,2024-08-31 16:10:00+00:00,1,10.0
2024-08-31 16:30:00+00:00,2024-08-31 16:50:00+00:00,3,30.0
2024-08-31 17:10:00+00:00,2024-09-01 05:30:00+00:00,75,750.0
2024-09-01 13:30:00+00:00,2024-09-01 13:30:00+00:00,1,10.0
2024-09-01 13:50:00+00:00,2024-09-01 13:50:00+00:00,1,10.0
2024-09-01 14:30:00+00:00,2024-09-01 14:30:00+00:00,1,10.0
2024-09-01 15:00:00+00:00,2024-09-01 15:00:00+00:00,1,10.0
2024-09-01 15:30:00+00:00,2024-09-01 15:40:00+00:00,2,20.0
2024-09-01 16:00:00+00:00,2024-09-01 16:00:00+00:00,1,10.0
2024-09-01 16:20:00+00:00,2024-09-01 16:30:00+00:00,2,20.0
2024-09-01 17:00:00+00:00,2024-09-02 05:40:00+00:00,77,770.0
2024-09-02 13:40:00+00:00,2024-09-02 13:40:00+00:00,1,10.0
2024-09-02 15:20:00+00:00,2024-09-02 15:20:00+00:00,1,10.0
2024-09-02 15:50:00+00:00,2024-09-02 16:00:00+00:00,2,20.0
2024-09-02 16:20:00+00:00,2024-09-02 16:20:00+00:00,1,10.0
2024-09-02 16:40:00+00:00,2024-09-02 16:40:00+00:00,1,10.0
2024-09-02 17:00:00+00:00,2024-09-02 17:00:00+00:00,1,10.0
2024-09-02 17:20:00+00:00,2024-09-03 05:40:00+00:00,75,750.0
2024-09-03 14:40:00+00:00,2024-09-03 14:40:00+00:00,1,10.0
2024-09-03 15:00:00+00:00,2024-09-03 15:20:00+00:00,3,30.0
2024-09-03 15:40:00+00:00,2024-09-03 15:50:00+00:00,2,20.0
2024-09-03 16:10:00+00:00,2024-09-03 16:10:00+00:00,1,10.0
2024-09-03 16:30:00+00:00,2024-09-03 16:50:00+00:00,3,30.0
2024-09-03 17:10:00+00:00,2024-09-04 05:20:00+00:00,74,740.0
2024-09-04 05:40:00+00:00,2024-09-04 05:40:00+00:00,1,10.0
2024-09-04 06:00:00+00:00,2024-09-04 06:00:00+00:00,1,10.0
2024-09-04 07:10:00+00:00,2024-09-04 07:10:00+00:00,1,10.0
2024-09-04 07:30:00+00:00,2024-09-04 08:10:00+00:00,5,50.0
2024-09-04 14:40:00+00:00,2024-09-04 14:40:00+00:00,1,10.0
2024-09-04 16:10:00+00:00,2024-09-05 05:30:00+00:00,81,810.0
2024-09-05 05:50:00+00:00,2024-09-05 05:50:00+00:00,1,10.0
2024-09-05 13:50:00+00:00,2024-09-05 13:50:00+00:00,1,10.0
2024-09-05 14:10:00+00:00,2024-09-05 14:10:00+00:00,1,10.0
2024-09-05 14:50:00+00:00,2024-09-05 14:50:00+00:00,1,10.0
2024-09-05 15:10:00+00:00,2024-09-05 15:10:00+00:00,1,10.0
2024-09-05 15:30:00+00:00,2024-09-05 15:30:00+00:00,1,10.0
2024-09-05 15:50:00+00:00,2024-09-05 15:50:00+00:00,1,10.0
2024-09-05 16:20:00+00:00,2024-09-05 16:40:00+00:00,3,30.0
2024-09-05 17:00:00+00:00,2024-09-06 06:20:00+00:00,81,810.0
2024-09-06 06:40:00+00:00,2024-09-06 06:50:00+00:00,2,20.0
2024-09-06 07:10:00+00:00,2024-09-06 07:10:00+00:00,1,10.0
2024-09-06 07:30:00+00:00,2024-09-06 07:50:00+00:00,3,30.0
2024-09-06 08:10:00+00:00,2024-09-06 08:20:00+00:00,2,20.0
2024-09-06 09:10:00+00:00,2024-09-06 09:10:00+00:00,1,10.0
2024-09-06 09:50:00+00:00,2024-09-06 10:00:00+00:00,2,20.0
2024-09-06 14:40:00+00:00,2024-09-06 14:40:00+00:00,1,10.0
2024-09-06 15:00:00+00:00,2024-09-06 15:00:00+00:00,1,10.0
2024-09-06 15:40:00+00:00,2024-09-06 15:50:00+00:00,2,20.0
2024-09-06 16:10:00+00:00,2024-09-06 22:30:00+00:00,39,390.0
2024-09-06 22:50:00+00:00,2024-09-07 05:40:00+00:00,42,420.0
2024-09-07 13:20:00+00:00,2024-09-07 13:20:00+00:00,1,10.0
2024-09-07 13:40:00+00:00,2024-09-07 13:40:00+00:00,1,10.0
2024-09-07 14:00:00+00:00,2024-09-07 14:10:00+00:00,2,20.0
2024-09-07 14:30:00+00:00,2024-09-07 14:40:00+00:00,2,20.0
2024-09-07 15:10:00+00:00,2024-09-07 15:10:00+00:00,1,10.0
2024-09-07 15:30:00+00:00,2024-09-07 15:30:00+00:00,1,10.0
2024-09-07 16:00:00+00:00,2024-09-07 16:10:00+00:00,2,20.0
2024-09-07 16:40:00+00:00,2024-09-07 16:50:00+00:00,2,20.0
2024-09-07 17:10:00+00:00,2024-09-08 06:40:00+00:00,82,820.0
2024-09-08 07:00:00+00:00,2024-09-08 07:20:00+00:00,3,30.0
2024-09-08 08:10:00+00:00,2024-09-08 08:10:00+00:00,1,10.0
2024-09-08 09:20:00+00:00,2024-09-08 09:20:00+00:00,1,10.0
2024-09-08 09:50:00+00:00,2024-09-08 10:00:00+00:00,2,20.0
2024-09-08 10:20:00+00:00,2024-09-08 10:30:00+00:00,2,20.0
2024-09-08 10:50:00+00:00,2024-09-08 11:30:00+00:00,5,50.0
2024-09-08 11:50:00+00:00,2024-09-08 11:50:00+00:00,1,10.0
2024-09-08 12:10:00+00:00,2024-09-08 12:30:00+00:00,3,30.0
2024-09-08 12:50:00+00:00,2024-09-08 12:50:00+00:00,1,10.0
2024-09-08 13:30:00+00:00,2024-09-08 13:30:00+00:00,1,10.0
2024-09-08 15:40:00+00:00,2024-09-08 15:40:00+00:00,1,10.0
2024-09-08 16:00:00+00:00,2024-09-08 16:10:00+00:00,2,20.0
2024-09-08 16:30:00+00:00,2024-09-09 06:10:00+00:00,83,830.0
2024-09-09 06:50:00+00:00,2024-09-09 07:00:00+00:00,2,20.0
2024-09-09 07:20:00+00:00,2024-09-09 07:40:00+00:00,3,30.0
2024-09-09 12:40:00+00:00,2024-09-09 12:40:00+00:00,1,10.0
2024-09-09 14:10:00+00:00,2024-09-09 14:10:00+00:00,1,10.0
2024-09-09 14:40:00+00:00,2024-09-09 14:40:00+00:00,1,10.0
2024-09-09 15:50:00+00:00,2024-09-09 15:50:00+00:00,1,10.0
2024-09-09 16:10:00+00:00,2024-09-09 16:10:00+00:00,1,10.0
2024-09-09 16:30:00+00:00,2024-09-10 05:50:00+00:00,81,810.0
2024-09-10 06:20:00+00:00,2024-09-10 06:30:00+00:00,2,20.0
2024-09-10 07:00:00+00:00,2024-09-10 07:00:00+00:00,1,10.0
2024-09-10 12:10:00+00:00,2024-09-10 12:20:00+00:00,2,20.0
2024-09-10 13:50:00+00:00,2024-09-10 13:50:00+00:00,1,10.0
2024-09-10 15:20:00+00:00,2024-09-10 15:20:00+00:00,1,10.0
2024-09-10 15:50:00+00:00,2024-09-10 15:50:00+00:00,1,10.0
2024-09-10 16:10:00+00:00,2024-09-10 16:10:00+00:00,1,10.0
2024-09-10 16:30:00+00:00,2024-09-11 07:20:00+00:00,90,900.0
2024-09-11 07:40:00+00:00,2024-09-11 07:50:00+00:00,2,20.0
2024-09-11 08:10:00+00:00,2024-09-11 08:10:00+00:00,1,10.0
2024-09-11 15:40:00+00:00,2024-09-11 15:40:00+00:00,1,10.0
2024-09-11 16:20:00+00:00,2024-09-11 16:20:00+00:00,1,10.0
2024-09-11 17:00:00+00:00,2024-09-12 06:20:00+00:00,81,810.0
2024-09-12 06:40:00+00:00,2024-09-12 06:50:00+00:00,2,20.0
2024-09-12 07:20:00+00:00,2024-09-12 07:20:00+00:00,1,10.0
2024-09-12 09:50:00+00:00,2024-09-12 09:50:00+00:00,1,10.0
2024-09-12 10:30:00+00:00,2024-09-12 10:50:00+00:00,3,30.0
2024-09-12 14:00:00+00:00,2024-09-12 14:00:00+00:00,1,10.0
2024-09-12 14:20:00+00:00,2024-09-12 14:20:00+00:00,1,10.0
2024-09-12 14:40:00+00:00,2024-09-12 14:40:00+00:00,1,10.0
2024-09-12 15:30:00+00:00,2024-09-12 15:30:00+00:00,1,10.0
2024-09-12 16:20:00+00:00,2024-09-12 16:20:00+00:00,1,10.0
2024-09-12 16:50:00+00:00,2024-09-12 17:00:00+00:00,2,20.0
2024-09-12 17:20:00+00:00,2024-09-13 05:50:00+00:00,76,760.0
2024-09-13 14:50:00+00:00,2024-09-13 14:50:00+00:00,1,10.0
2024-09-13 15:20:00+00:00,2024-09-13 15:20:00+00:00,1,10.0
2024-09-13 15:40:00+00:00,2024-09-13 15:40:00+00:00,1,10.0
2024-09-13 16:00:00+00:00,2024-09-13 16:00:00+00:00,1,10.0
2024-09-13 16:30:00+00:00,2024-09-13 16:30:00+00:00,1,10.0
2024-09-13 16:50:00+00:00,2024-09-13 16:50:00+00:00,1,10.0
2024-09-13 17:10:00+00:00,2024-09-14 06:20:00+00:00,80,800.0
2024-09-14 07:10:00+00:00,2024-09-14 07:10:00+00:00,1,10.0
2024-09-14 14:00:00+00:00,2024-09-14 14:00:00+00:00,1,10.0
2024-09-14 14:30:00+00:00,2024-09-14 14:30:00+00:00,1,10.0
2024-09-14 15:10:00+00:00,2024-09-14 15:10:00+00:00,1,10.0
2024-09-14 16:00:00+00:00,2024-09-14 16:00:00+00:00,1,10.0
2024-09-14 16:20:00+00:00,2024-09-14 16:20:00+00:00,1,10.0
2024-09-14 16:40:00+00:00,2024-09-15 06:20:00+00:00,83,830.0
2024-09-15 06:40:00+00:00,2024-09-15 06:40:00+00:00,1,10.0
2024-09-15 07:00:00+00:00,2024-09-15 07:00:00+00:00,1,10.0
2024-09-15 13:20:00+00:00,2024-09-15 13:30:00+00:00,2,20.0
2024-09-15 14:10:00+00:00,2024-09-15 14:10:00+00:00,1,10.0
2024-09-15 14:30:00+00:00,2024-09-15 14:30:00+00:00,1,10.0
2024-09-15 14:50:00+00:00,2024-09-15 15:00:00+00:00,2,20.0
2024-09-15 15:20:00+00:00,2024-09-15 15:40:00+00:00,3,30.0
2024-09-15 16:00:00+00:00,2024-09-16 07:00:00+00:00,91,910.0
2024-09-16 07:20:00+00:00,2024-09-16 07:30:00+00:00,2,20.0
2024-09-16 07:50:00+00:00,2024-09-16 07:50:00+00:00,1,10.0
2024-09-16 08:10:00+00:00,2024-09-16 08:10:00+00:00,1,10.0
2024-09-16 08:30:00+00:00,2024-09-16 08:30:00+00:00,1,10.0
2024-09-16 09:20:00+00:00,2024-09-16 09:20:00+00:00,1,10.0
2024-09-16 09:40:00+00:00,2024-09-16 09:40:00+00:00,1,10.0
2024-09-16 10:10:00+00:00,2024-09-16 10:10:00+00:00,1,10.0
2024-09-16 10:30:00+00:00,2024-09-16 10:30:00+00:00,1,10.0
2024-09-16 10:50:00+00:00,2024-09-16 10:50:00+00:00,1,10.0
2024-09-16 11:10:00+00:00,2024-09-16 11:10:00+00:00,1,10.0
2024-09-16 11:30:00+00:00,2024-09-16 11:30:00+00:00,1,10.0
2024-09-16 11:50:00+00:00,2024-09-16 11:50:00+00:00,1,10.0
2024-09-16 12:10:00+00:00,2024-09-16 12:10:00+00:00,1,10.0
2024-09-16 12:40:00+00:00,2024-09-16 12:50:00+00:00,2,20.0
2024-09-16 13:10:00+00:00,2024-09-16 13:10:00+00:00,1,10.0
2024-09-16 13:40:00+00:00,2024-09-16 13:40:00+00:00,1,10.0
2024-09-16 14:00:00+00:00,2024-09-16 14:00:00+00:00,1,10.0
2024-09-16 14:20:00+00:00,2024-09-16 14:20:00+00:00,1,10.0
2024-09-16 14:40:00+00:00,2024-09-16 15:00:00+00:00,3,30.0
2024-09-16 15:20:00+00:00,2024-09-16 16:20:00+00:00,7,70.0
2024-09-16 16:40:00+00:00,2024-09-17 05:50:00+00:00,80,800.0
2024-09-17 06:30:00+00:00,2024-09-17 06:30:00+00:00,1,10.0
2024-09-17 06:50:00+00:00,2024-09-17 07:10:00+00:00,3,30.0
2024-09-17 13:20:00+00:00,2024-09-17 13:20:00+00:00,1,10.0
2024-09-17 13:50:00+00:00,2024-09-17 13:50:00+00:00,1,10.0
2024-09-17 14:20:00+00:00,2024-09-17 14:20:00+00:00,1,10.0
2024-09-17 14:40:00+00:00,2024-09-17 14:40:00+00:00,1,10.0
2024-09-17 15:10:00+00:00,2024-09-17 15:10:00+00:00,1,10.0
2024-09-17 15:30:00+00:00,2024-09-17 15:40:00+00:00,2,20.0
2024-09-17 16:00:00+00:00,2024-09-17 16:00:00+00:00,1,10.0
2024-09-17 16:20:00+00:00,2024-09-18 05:50:00+00:00,82,820.0
2024-09-18 14:00:00+00:00,2024-09-18 14:00:00+00:00,1,10.0
2024-09-18 15:00:00+00:00,2024-09-18 15:00:00+00:00,1,10.0
2024-09-18 15:20:00+00:00,2024-09-18 15:20:00+00:00,1,10.0
2024-09-18 15:40:00+00:00,2024-09-18 15:50:00+00:00,2,20.0
2024-09-18 16:10:00+00:00,2024-09-18 16:40:00+00:00,4,40.0
2024-09-18 17:00:00+00:00,2024-09-19 05:50:00+00:00,78,780.0
2024-09-19 12:50:00+00:00,2024-09-19 12:50:00+00:00,1,10.0
2024-09-19 13:20:00+00:00,2024-09-19 13:20:00+00:00,1,10.0
2024-09-19 13:40:00+00:00,2024-09-19 13:40:00+00:00,1,10.0
2024-09-19 14:00:00+00:00,2024-09-19 14:00:00+00:00,1,10.0
2024-09-19 14:30:00+00:00,2024-09-19 14:30:00+00:00,1,10.0
2024-09-19 15:00:00+00:00,2024-09-19 15:00:00+00:00,1,10.0
2024-09-19 15:30:00+00:00,2024-09-20 06:00:00+00:00,88,880.0
2024-09-20 12:50:00+00:00,2024-09-20 12:50:00+00:00,1,10.0
2024-09-20 13:10:00+00:00,2024-09-20 13:10:00+00:00,1,10.0
2024-09-20 13:30:00+00:00,2024-09-20 13:30:00+00:00,1,10.0
2024-09-20 13:50:00+00:00,2024-09-20 13:50:00+00:00,1,10.0
2024-09-20 14:10:00+00:00,2024-09-20 14:10:00+00:00,1,10.0
2024-09-20 14:30:00+00:00,2024-09-20 14:30:00+00:00,1,10.0
2024-09-20 14:50:00+00:00,2024-09-20 14:50:00+00:00,1,10.0
2024-09-20 15:10:00+00:00,2024-09-20 15:20:00+00:00,2,20.0
2024-09-20 15:40:00+00:00,2024-09-20 16:10:00+00:00,4,40.0
2024-09-20 16:30:00+00:00,2024-09-21 05:50:00+00:00,81,810.0
2024-09-21 13:00:00+00:00,2024-09-21 13:10:00+00:00,2,20.0
2024-09-21 13:30:00+00:00,2024-09-21 13:30:00+00:00,1,10.0
2024-09-21 14:00:00+00:00,2024-09-21 14:00:00+00:00,1,10.0
2024-09-21 14:20:00+00:00,2024-09-21 14:20:00+00:00,1,10.0
2024-09-21 14:40:00+00:00,2024-09-21 14:50:00+00:00,2,20.0
2024-09-21 15:10:00+00:00,2024-09-21 15:20:00+00:00,2,20.0
2024-09-21 15:40:00+00:00,2024-09-21 16:30:00+00:00,6,60.0
